,Unnamed: 0,title,Lyrics,Artist,rank,row_id,user_id,song_id,listen_count,release,neg,neu,pos,compound,rank_dec,cluster,ID
10,87,Release Me,i know that it's time for a changemmm but when that change comeswill it still feel the samehow many times have i triedto turn this love aroundi don't wanna give up but babyit's time i had two feet on the groundprecan you release mecan you release menow that you're gonei can't help myself from wonderingohh if you'd have come down from your highwould we've been all rightprerelease mecan you release mecome on baby come on babyyou knew it was time to just let go'cause we wanna be freebut somehow it's just not that easycome on darlin' hear me darlin''cause you're a waste of time for mei'm trying to make you seethat baby you've just got to release merelease me release mei'm not going back to you anymorefinally my weakened heart is healingthough very slowso stop coming around my door'cause you're not gonna find what you're looking forohh come on baby come on babyyou knew it was time to just let go'cause we wanna be freesomehow it's just not that easyoh oh oh babycome on darlin' now hear me darlin''cause you're a waste of time for mei'm trying to make you seethat baby you've just got to release menow tell mewhat is this power you've got on mewhat is this power ohhcome on baby come on babyyou knew it was time to just let go'cause we wanna be freebut somehow it's just not that easyoh oh oh oh babycome on darlin' now hear me darlin''cause you're a waste of time for mei'm trying to make you seethat baby you've just got to release merelease me release merelease me will you release meahh release merelease me will you release me,wilson phillips,80,5729,e2f4c0d8b5b7e50c31931300e9339943fc0cca99,SOJPJMP12AB018047E,24,Miss Independent,0.067,0.891,0.042,-0.6547,2,4,10
11,88,Playground,gayeah boy another abc cardcomin' from the playgroundtake it straight back to the bricksyo chris tell 'em where it ischrischillin cooler than a squeak kickin' dirt on my sneakerssuckers on the corner lookin down at their beepersthey couldn't get a job or a nice homeso they wanna stay and wait for the payphonetake jojo he's the youngestgirls jock him cuz he's redressed strollin through the neighborhoodsweatin' their brother tryin' to see why he's doin' goodsounds of sirensrollin' through the park tryin' to make another hitlittle do they know that soldier's legiti'm not sayin this to put nobody downthis is what i see at the playground ya knowgaawww yeah another abc smashbut don't it make ya maduh come on come on everybodyand guess who's up next kick itdavelil dave 4 feet shorty of the crewjust let me get on the mic and show you what i can docold rockin' the microphone at home playin' under the phonelarge is how i'm livin' homesgroupkick it d kick it d kick itpunch it d punch it d punch itswing it d swing it d swing itdavei swing my beats at the playground ya knowgaput your hands in the airput your hands in the airi don't wanna see nobody sittin' in their chairdo dat do dat yo ro you up nextrowell i'm roro comin in thirdnow its about that time that i get heard heyand none of my rhymes will never ever be servedword to her play tricks on your nerveseverywhere i swerve is real superband i'll be right back with part two of this funky rhyme ghaha yeah boyyo red i don't wanna flow no more many'all go ahead i'm just gonna sit back and listen to this ghetto swingcuz this is what i do at the playground ya know what i'm sayin'gaawww yeahabc's gonna sing added to this missile  fusion hip hop with a little ghetto swingyo red kick the ballistics gredits the r to the e to the d and what you get is what you seein'straight up east boy word to misskickin' and flippin' the rhymes for the kids man for the kidschillin' in the park nice and smooth mark tried to bust my groove words to the beatthis is where i met ieshahad a big fanny not like anniegave up the 4 letter and some candy hahawhere'd you meet herat the playground ya knowgaok i guess you know by nowmismatchedpants inside outa fresh starter capa  with a name on the frontsmoothyo mark take it homemarkit's the mizzark chillin' in the pizzarki gotta break cuz my mother said be home by dizzarkbut before i go i'm gonna flow for you one time seeso listen to the rhyme gthe east coast family boyz ii men abc bbdnow flip the track dmy momma is mad and my brother is redit's mario brothers when it's time for bedlast but not least i wanna say peace and we be outta herefrom the playground ya knowgai wanna say what's up to my homiesshouting in background,another bad creation,82,3591,881f2e87fe2a45ae27d6e235c156c762ac3cb82a,SOAQSZE12A8C145278,1,Some People Have Real Problems,0.015,0.949,0.035,0.8458,2,0,11
12,89,Ride Wit Me,nellywhere they at where they atwhere they at where they atwhere they at where they atwhere they at where they atcome on now nellyif you wanna go and take a ride with mewe wheeling in the fo' with the gold d'soh why do i live this wayhey must be the moneyif you wanna go and get high with mesmoke a l in the back of the benzeoh why must i feel this wayhey must be the money nellyin the club on the late night feeling rightlooking trying to spot something real nicelooking for a little shorty i noticed so that i can take homei can take home she can be8 8 with an attitudeor 9 kinda snotty acting real rudebut as long as you a thicythicythic girl you know that it's onyou know that it's on i peep somethingcoming towards me on the dance floor sexy and real slowsaying she was peeping and i dig the last videoso when nelly can we go how could i tell her noher measurements was 654 yellingi like the way you brush your hairand i like those stylish clothes you weari like the way the light hit the ice and glareand i can see you boo from way over there nellyif you wanna go and take a ride with mewe wheeling in the fo' with the gold d'soh why do i live this wayhey must be the moneyif you wanna go and get high with mesmoke a l in the back of the benzeoh why must i feel this wayhey must be the money nellyface and body frontenac don't know how to actwithout no vouchers on her boots she's bringing nothing backyou should feel the impact shop on plasticwhen the sky's the limit and them haters can't get past thatwatch me as i gas that 4 dot 6 rangewatch the candy paint change every time i switch lanesit feel strange now making a living off my braininstead of 'caine now i got the title from mymomma put the whip in my own name now damn shit donechanged now running credit checks with no shame nowi feel the fame now come on i can't complain now no moreshit i'm the mayne now in and out my own towni'm getting pages out of new jersey from courtney btelling me about a party up in nycand can i make it damn right i be on the next flightpaying cash first class  sitting next to vanna white c'mon nellyif you wanna go and take a ride with mewe wheeling in the fo' with the gold d'soh why do i live this wayhey must be the moneyif you wanna go and get high with mesmoke a l in the back of the benzeoh why must i feel this wayhey must be the moneyif you wanna go and take a ride with mewe wheeling in the fo' with the gold d'soh why do i live this wayhey must be the moneyif you wanna go and get high with mesmoke a l in the back of the benzeoh why must i feel this wayhey must be the money nellycheck check yoi know something you don't knowand i've got something to tell yayou wont believe how many people straight doubted the flowmost said that i was a failurebut now the same motherfuckers asking me for doughand i'm yelling i can't help yabut nelly can we get tickets to the next showhell no what's witchyou you for real city spudhey yo now that i'm a fly guy and i fly highniggas want to know why why i fly bybut yo it's all good range rover all wooddo me like you should fuck me good suck me goodwe be them stud niggas wishing you was niggaspopping like we drug dealers sipping chrissy bubb' mackinghoney in the club me in the benzicy grip telling me to leave with you and your friendsso if shorty wanna knock we knocking to thisand if shorty wanna rock we rocking to thisand if shorty wanna pop we popping the crist'shorty wanna see the ice then i ice the wristcity talk nelly listen nelly talk city listenwhen i fuck fly bitches when i walk pay attentionsee the ice and the glist' niggas staring know they disshonies looking all they wish come on boo gimme kiss c'mon nellyif you wanna go and take a ride with mewe wheeling in the fo' with the gold d'soh why do i live this wayhey must be the moneyif you wanna go and get high with mesmoke a l in the back of the benzeoh why must i feel this wayhey must be the moneyif you wanna go and take a ride with mewe wheeling in the fo' with the gold d'soh why do i live this wayhey must be the moneyif you wanna go and get high with mesmoke a l in the back of the benzeoh why must i feel this wayhey must be the moneyhey must be the moneyhey must be the moneyhey must be the moneymust be the moneyif you wanna go and take a ride with mewe wheeling in the fo' with the gold d'soh why do i live this wayhey must be the moneyif you wanna go and get high with mesmoke a l in the back of the benzeoh why must i feel this way,nelly,83,5718,9d100b4175fed9da71b76800b921c4a40d0208b5,SOVFMSF12A6310D7E3,1,Country Grammar,0.046,0.881,0.073,0.9705,2,0,12
13,93,A Summer Song,trees swayin' in the summer breezeshowin' off their silver leavesas we walked bysoft kisses on a summer's daylaughing all our cares awayjust you and isweet sleepy warmth of summer nightsgazing at the distant lightsin the starry skythey say that all good things must end some dayautumn leaves must fallbut don't you know that it hurts me soto say goodbye to youwish you didn't have to gono no no noand when the rainbeats against my window panei'll think of summer days againand dream of youthey say that all good things must end some dayautumn leaves must fallbut don't you know that it hurts me soto say goodbye to youwish you didn't have to gono no no noand when the rainbeats against my window panei'll think of summer days againand dream of youand dream of you,chad and jeremy,86,32344,b6e4a38312096e5eaf2c93bc6bf320b2da71aea2,SOOSSVG12A8C140046,1,I Love The 60's - 1964,0.041,0.797,0.163,0.9401,2,0,13
14,96,Dirt Off Your Shoulder,produced by timbalandyou're now tuned into the muh'fuckin' greatest jiggaturn the music up in the headphones jiggatim you can go and brush your shoulder off niggai got you yeah uhhif you feeling like a pimpnigga go and brush your shoulders offladies is pimps too go and brush your shoulders offniggas is crazy baby don't forget that boy told youget that dirt off your shoulderi probably owe it to y'all probably be locked by the forcetryin' to hustle some things that go with the porschefeelin' no remorse feelin' like my hand was forcedmiddle finger to the law nigga grippin' my ballssaid the ladies they love me from the bleachers they screamin'all the ballers is bouncin' they like the way i be leanin'all the rappers be hatin' off the track that i'm makin'but all the hustlers they love it just to see one of us make itcame from the bottom of the bottom to the top of the popsnigga london japan and i'm straight off the blocklike a running back get it man i'm straight off the blocki can run it back nigga cause i'm straight with the rocif you feeling like a pimpnigga go and brush your shoulders offladies is pimps too go and brush your shoulders offniggas is crazy baby don't forget that boy told youget that dirt off your shoulderyou gotta get that dirt off your shoulderyou gotta get that dirt off your shoulderyou gotta get that dirt off your shoulderyou gotta get that dirt off your shoulderyour homie hov' in position in the kitchen with sodai just whipped up a watch tryin' to get me a rovertryin' to stretch out the coca like a wrestler yessirkeep the heckler close you know them smokers'll test yabut like 5 cards went out i'm through dealin'now 5 bars come out now you feel 'emnow 5 cars roll out remove ceilin'in case 5 broads come out now you chillin'with a boss bitch of course sc on the sleeveat the 4040 club espn on the screeni paid a grip for the jeans plus the slippers is cleanno chrome on the wheels i'm a grownup for realif you feeling like a pimpnigga go and brush your shoulders offladies is pimps too go and brush your shoulders offniggas is crazy baby don't forget that boy told youget that dirt off your shoulderyou gotta get that dirt off your shoulderyou gotta get that dirt off your shoulderyou gotta get that dirt off your shoulderyou gotta get that dirt off your shoulderyour boy back in the building brooklyn we back on the mapme and my beautiful beeitch in the back of that 'bachi'm the realest to run it i just happen to rapi ain't gotta clap at 'em niggas scared of that blacki drop that black album then i back out itas the best rapper alive nigga ask 'bout mefrom bricks to billboards from grams to grammy'sfrom o's to opposite of orphan annieyou gotta pardon jay for sellin' out the garden in a dayi'm like a young marvin in his hey'i'm a hustler homie you a customer cronygot some dirt on my shoulder could you brush it off for meif you feeling like a pimpnigga go and brush your shoulders offladies is pimps too go and brush your shoulders offniggas is crazy baby don't forget that boy told youget that dirt off your shoulderyou gotta get that dirt off your shoulderyou gotta get that dirt off your shoulderyou gotta get that dirt off your shoulderyou gotta get that dirt off your shoulderyou're now tuned into the mu'fuckin' greatestbest rapper alive best rapper alive,jay z,88,5167,537340ff896dea11328910013cfe759413e1eeb3,SOGQQST12A6701D95C,1,The Black Album,0.09,0.786,0.124,0.9651,2,0,14
15,97,One Night In Bangkok,bangkok oriental settingthe city don't know what the city is gettingthe crème de la crème of the chess worldin a show with everything but yul brynnertimes flies doesn't seem a minutesince the tirolean spa had the chess boards in itall change don't you know that when youplay at this level there's no ordinary venueit's iceland or the philippines or hastings oror this placeone night in bangkok and the world's your oysterthe bars are temples but the pearls ain't freeyou'll find a god in every golden cloisterand if you're lucky then the god's a shei can feel an angel sliding up to meone town's very like anotherwhen your head's down over your pieces brotherit's a drag it's a bore it's really such a pityto be looking at the board not looking at the citywhat do ya meanyou've seen one crowded polluted stinking towntea girls warm and sweet warm sweetsome are set up in the somerset maugham suiteget thai'd you're talking to a touristwhose every move's among the puresti get my kicks above the waistline sunshineone night in bangkok makes the hard man humblenot much between despair and ecstasyone night in bangkok and the tough guys tumblecan't be too careful with your companyi can feel the devil walkin' next to mesiam's gonna be the witnessto the ultimate test of cerebral fitnessthis grips me more than would a muddy old riveror reclining buddahand thank god i'm only watching the game controlling iti don't see you guys rating the kind of mate i'm contemplatingi'd let you watch i would invite youbut the queens we use would not excite youso you'd better go back to your barsyour temples your massage parloursone night in bangkok and the world's your oysterthe bars are temples but the pearls ain't freeyou'll find a god in every golden cloistera little flesh a little historyi can feel an angel sliding up to meone night in bangkok makes the hard man humblenot much between despair and ecstasyone night in bangkok and the tough guys tumblecan't be too careful with your companyi can feel the devil walkin' next to me,murray head,89,14435,e859ed1b50bc1fd3a0fe3979bec8a633dfbfe344,SOPZEVP12A6D4F84CA,1,The Number One Musicals Album,0.119,0.798,0.082,-0.9284,2,4,15
16,101,Butterfly,come my lady comecome my ladyyou're my butterfly sugar babycome my lady comecome my ladyyou're my butterfly sugar babysuch a sexy sexy pretty little thingfierce nipple pierce you got me sprung with your tongue ringand i ain't gonna lie 'cause your loving gets me highso to keep you by my side there's nothing that i won't trybutterflies in her eyes and looks to killtime is passin' i'm askin' could this be real'cause i can't sleep i can't hold stillthe only thing i really know is she got sex appeali can feel too much is never enoughyou're always there to lift me up when these times get roughi was lost now i'm found ever since you've been aroundyou're the woman that i want so yo i'm puttin' it downcome my lady comecome my ladyyou're my butterfly sugar babycome my lady you're my pretty babyi'll make your legs shake you make me go crazycome my lady comecome my ladyyou're my butterfly sugar babycome my lady you're my pretty babyi'll make your legs shake you make me go crazyi don't deserve you unless it's some kind of hidden messageto show me life is precious then i guess it's truebut to tell truth i really never knew 'til i met yousee i was lost and confused twisted and used upknew a better life existed but thought that i missed itmy lifestyle's wild i was livin' like a wild childtrapped on a short leash paroled the police filesso yo what's happenin' nowi see the sun breakin' down into dark cloudsand a vision of you standin' out in a crowd socome my lady comecome my ladyyou're my butterfly sugar babycome my lady you're my pretty babyi'll make your legs shake you make me go crazycome my lady comecome my ladyyou're my butterfly sugar babycome my lady you're my pretty babyi'll make your legs shake you make me go crazyhey sugar mama come and dance with methe smartest thing you ever did was take a chance with mewhatever tickles your fancygirl me and you's like sid and nancyso sexy almost eviltalkin' 'bout butterflies in my headi used to think that happy endings were only in the books i readbut you made me feel alive when i was almost deadyou filled that empty space with the love i used to chaseand as far as i can see it don't get better than thisso butterfly here is a song and it's sealed with a kissand a thank you missbreakdowncome and dance with mecome and dance with mecome and dance with meso come and dance with meuh huh uh huhcome my lady comecome my ladyyou're my butterfly sugar babycome my lady you're my pretty babyi'll make your legs shake you make me go crazycome my lady comecome my ladyyou're my butterfly sugar babycome my lady you're my pretty babyi'll make your legs shake you make me go crazycome my lady comecome my ladyyou're my butterfly sugar babycome my lady you're my pretty babyi'll make your legs shake you make me go crazycome my lady comecome my ladyyou're my butterfly sugar babycome my lady you're my pretty babyi'll make your legs shake you make me go crazycome and dance with me yeahcome and dance with mecome and dance with me yeahcome and dance with me uhha uhhacome and dance with me yeahcome and dance with mecome and dance with me yeahcome and dance with mecome and dance with me yeahcome and dance with mecome and dance with me,crazy town,94,10560,1b724b66314d54ad60efae79a106482072108afc,SONPODD12A8C135C04,4,Drowning,0.043,0.826,0.131,0.9963,2,0,16
17,104,Pleasant Valley Sunday,the local rock group down the streetis trying hard to learn this songthey serenade the weekend squirewho just came out to mow his lawn another pleasant valley sunday sundaycharcoal burning everywhererows of houses that are all the sameand no one seems to caresee mrs gray she's proud todaybecause her roses are in bloomand mr green he's so serenehe's got a tv in every room another pleasant valley sunday sundayhere in status symbol landmothers complain about how hard life isand the kids just don't understandcreature comfort goalsthey only numb my souland make it hard for me to seemy thoughts all seem to strayto places far awayi need a change of sceneryinterludeta tata ta ta tata tata tata ta ta tata ta ahhta tata ta ta tata tata tata ta ta tata ta ahh another pleasant valley sunday sundaycharcoal burnin everywhereanother pleasant valley sundayhere in status symbol landanother pleasant valley sunday ah pleasant valley sundayanother pleasant valley sunday ah pleasant valley sundayanother pleasant valley sunday ah pleasant valley sundayanother pleasant valley sunday ah pleasant valley sundayanother pleasant valley sunday ah pleasant valley sundayanother pleasant valley sunday ah pleasant valley sunday,the monkees,97,23909,4e11f45d732f4861772b2906f81a7d384552ad12,SOJDSQY12A8AE497C1,1,The Best Of The Monkees,0.057,0.703,0.24,0.993,2,0,17
18,116,Cry Me A River,now you say that you're lonelyhate to being so untruei want you to cry cry me a riverwant you cry cry me a riverall over me cry me a riveri want you to cry cry me a riveryeah over me cry me a riverhey yeah cry cry me a riveryeah i cried a river over younow you say that you're sorryoh for bein' so unkindi want you to cry cry me a rivercry for me cry me a riveroh cry me a riverover me cry me a riverwant you to cry cry me a riverright on me yeah cry me a riveroh i cried a river over youyou drove me nearly drove me out of my headnever shed a tearremember i remember all that you saidtold me love was too plebeianyou were through with mecry me a riveroh yeah cry me a riverwant you to cry cry me a riveroh yeah cry me a riveroh cry cry me a rivercry me a river cry me a riveroh i cried a river over younow you say you love mewell just to prove you doyou drove me nearly drove me out of my headoooh never shed a tearremember i remember all that you saidtold me love was too plebeianyou were through with mecry me a riveryes cry me a riveri want you to cry cry me a rivercry me a river cry me a riverah cry me a rivercry me cry me a riveroh i cried a river over youyeah i cried a river over youi cried a river over youover you i cried a river over youover you i cried a river over youahi cried a river over youlet me i cried a river over youi cried a river over youcry me a river i cried a river over youover the mountain i cried a river over youi cried a river over youlet me i cried a river over youlet me cry a river over you one two three fourcry me a river cry me a rivercry me a river cry me a riveryeah cry me a river cry me a rivercry cry a river over you,joe cocker,7,3649,5d5e0142e54c3bb7b69f548c2ee55066c90700eb,SOYAIPB12A8C143D84,3,ChÃ©rie Love Songs,0.324,0.618,0.057,-0.999,0,3,18
19,117,Don't Bring Me Down,when you complain and criticizei feel i'm nothing in your eyesit makes me feel like giving upbecause my best just ain't good enoughgirl i want to provide for youand do all the things that you want me to butoh oh nodon't bring me downi'm beggin' you darlin'oh oh nodon't bring me downsacrifices i will makei'm ready to give as well as takeone thing i need is your respectone thing i can't take is your neglectmore than anything i need your lovethen troubles are easy to rise aboveoh oh nodon't bring me downoh no no no no nooh oh nodon't bring me downyou complain and criticizei feel i'm nothing in your eyesit makes me feel like giving upbecause my best just ain't good enoughgirl i want to provide for youdo all the things that you want me to butoh oh nodon't bring me downno no no no no no noi'm beggin'oh nodon't bring me downoh no nobaby pleaseoh oh nodon't bring me downi need your tender lovin'so please don't bring me downoh baby baby baby don't hurt medon't bring me downoh no please don't hurt me,the animals,8,40891,bc475d1315d4516bc66d27d3c4522c07b082c49d,SOBDZNY12A6310E1CA,6,Don't Bring Me Down,0.076,0.692,0.232,0.9798,0,1,19
20,130,Smooth Criminal,aaowchashoochachoochaas he came into the windowwas a sound of a crescendohe came into her apartmenthe left the bloodstains on the carpetshe ran underneath the tablehe could see she was unableso she ran into the bedroomshe was struck down it was her doompreannie are you okayso annie are you okay are you okay annieannie are you okayso annie are you okay are you okay annieannie are you okayso annie are you okay are you okay annieannie are you okayso annie are you okay are you okay annieannie are you okaywill you tell us that you're okaythere's a sound at the windowthen he struck you  a crescendo anniehe came into your apartmentleft the bloodstains on the carpetand then you ran into the bedroomyou were struck downit was your doompostannie are you okayso annie are you okay are you okay annieannie are you okayso annie are you okay are you okay annieannie are you okayso annie are you okay are you okay annierefrainyou've been hit byyou've been hit bya smooth criminalaaowso they came into the outwayit was sunday what a black dayevery time i tried to find himthere were no clues theyre behind himand they end up never knowingwhos the suspect or what to expectmouthtomouth resuscitationsounding heartbeats intimidationpreannie are you okayso annie are you okay are you okay annieannie are you okayso annie are you okay are you okay annieannie are you okayannie are you okay are you okayannie are you okayso annie are you okay are you okay annieannie are you okayso annie are you okay are you okay annieannie are you okaywill you tell us that you're okaythere's a sound at the windowthen he struck you  a crescendo anniehe came into your apartmentleft the bloodstains on the carpetand then you ran into the bedroomyou were struck downit was your doompostannie are you okay annie are you okayare you okay annierefrainyou've been hit byyou've been struck bya smooth criminalinterludechoocha choochaaaowokay i want everybody to clear the area right nowaaowhoohoohoohooaaowannie are you okay i don't knowwill you tell us that you're okay i don't knowthere's a sound at the window i don't knowthen he struck you a crescendo annie i don't knowhe came into your apartment i don't knowleft bloodstains on the carpet i don't know why babyand then you ran into the bedroom help meyou were struck downit was your doom annie dag gone itannie are you okay dag gone itbabywill you tell us that you're okay dag gone itbabythere's a sound at the window dag gone itbabythen he struck you a crescendo annie hoo hoohe came into your apartment dag gone itleft bloodstains on the carpet hooand then you ran into the bedroom hoo hooyou were struck down dag gone itit was your doom annie aaowaaowaaowshoochachoo shoochachooaaowaaow,michael jackson,21,3451,515c6d7023ad31411c1f6b11e0b2f56810348bee,SOOCKPO12A67021D10,3,Teenage dirtbag,0.051,0.818,0.13,0.977,0,1,20
21,131,One,is it getting betteror do you feel the samewill it make it easier on you nowyou got someone to blameyou say one love one lifewhen it's one need in the nightone love we get to share itleaves you baby if you don't care for itdid i disappoint youor leave a bad taste in your mouthyou act like you never had loveand you want me to go withoutwell it's too late tonightto drag the past out into the lightwe're one but we're not the samewe get to carry each other carry each otheronehave you come here for forgivenesshave you come to raise the deadhave you come here to play jesusto the lepers in your headdid i ask too much more than a lotyou gave me nothing now it's all i gotwe're one but we're not the samewell we hurt each other then we do it againyou say love is a temple love a higher lawlove is a temple love the higher lawyou ask me to enter but then you make me crawland i can't be holding on to what you gotwhen all you got is hurtone love one bloodone life you got to do what you shouldone life with each othersisters brothersone life but we're not the samewe get to carry each other carry each otheroneoneoohoohoohohoohmay we may we may we gethigheroh higheray yeah go higheroh higher,u2,22,1323,a58de017cbeda1763ea002fe027ed41b4ed53109,SOZDGEW12A8C13E748,2,...And Justice For All,0.05,0.795,0.155,0.9844,0,1,21
